Id,SalePrice
2735,139696.20944590052
2736,139331.29233151104
2737,126189.50786288809
2738,134119.0515942644
2739,162875.28793979526
2740,136339.09984660818
2741,146139.80064341714
2742,153477.96273421086
2743,152026.91367440307
2744,149433.57424888955
2745,138499.1515966871
2746,135565.0894990856
2747,135204.60499714315
2748,122358.84400153493
2749,133958.9448736599
2750,133480.04454980834
2751,133447.80413213136
2752,181892.8297444714
2753,147132.1233858994
2754,228250.41269801022
2755,130690.96726345607
2756,94268.3097980839
2757,70504.6409178207
2758,91055.64768184292
2759,152490.08111890635
2760,114321.89629897053
2761,146378.85959704625
2762,142283.29869569826
2763,187162.25888874254
2764,146568.2155268601
2765,263205.5108967736
2766,132723.46318168554
2767,87763.6421273705
2768,133035.55909053134
2769,130492.87077576554
2770,134219.2309377933
2771,115020.55084785825
2772,122356.5070937465
2773,151826.25764379228
2774,136645.077776847
2775,122474.56659653966
2776,142298.45651318802
2777,135442.87614581312
2778,82632.95627880863
2779,132420.3088118534
2780,101099.50602445289
2781,101116.53768205243
2782,90660.29491339259
2783,101935.18303048609
2784,117306.40988601005
2785,133453.42091070875
2786,79270.5347355909
2787,119549.21892662761
2788,79175.20265293853
2789,170265.80859539896
2790,81533.52732657424
2791,109029.57816461008
2792,60746.77776821605
2793,146787.7379815416
2794,88913.12817629713
2795,125370.60857605917
2796,99700.55028689497
2797,207494.97406593116
2798,108169.84117623343
2799,118727.5471876915
2800,59055.709380278684
2801,107923.2956669654
2802,132636.50138949888
2803,160592.39903590013
2804,123211.48791702438
2805,99239.03936718253
2806,85911.16858435687
2807,156720.76036416602
2808,151564.30906129413
2809,135392.3461366127
2810,135401.99210153348
2811,160613.4948143998
2812,150619.80043000632
2813,155114.39402712142
2814,150946.06330603443
2815,106807.7048782623
2816,225801.21231458886
2817,154144.77621406154
2818,134847.93810775963
2819,150990.8642564745
2820,141558.3140140683
2821,109767.44657159426
2822,188263.58189671393
2823,290125.68216641544
2824,175868.37299871782
2825,152722.77950988372
2826,134012.28826675614
2827,137047.59115824042
2828,219484.23230958005
2829,206457.29155931255
2830,231061.85539118678
2831,184847.65368787773
2832,259557.61796744136
2833,305034.0496021039
2834,222039.76865954697
2835,211275.6426612687
2836,191300.00522181334
2837,153734.97856331637
2838,151920.9315246251
2839,177133.2743487493
2840,193082.34161464736
2841,202665.80581386024
2842,222532.64458657865
2843,148190.41721487074
2844,167917.027809547
2845,120529.85363624834
2846,213937.2362023636
2847,199578.14564221975
2848,201670.21438798183
2849,203111.09570239813
2850,281378.47902819817
2851,222536.36392942435
2852,226633.84959238378
2853,235080.79495829088
2854,142511.8564894623
2855,206577.84638213014
2856,201721.29709870007
2857,186798.43811490468
2858,198412.5406416373
2859,130951.58010441618
2860,126888.15695616166
2861,118601.73713963777
2862,199879.95271723263
2863,108898.65074663541
2864,255241.50600699874
2865,135386.5752353963
2866,135819.25753816954
2867,88648.72619382603
2868,108518.63126706488
2869,105446.57853823857
2870,136299.58563835453
2871,85073.81218817488
2872,53065.44095175011
2873,108837.61393181316
2874,137754.1900281021
2875,118782.56567622213
2876,155912.81872867106
2877,140094.7952586252
2878,157719.82980461448
2879,145489.67200417342
2880,99554.38657827064
2881,132021.31776976984
2882,177804.32029826322
2883,203519.24973848928
2884,194188.00924328004
2885,190633.1628243645
2886,236776.8241541961
2887,88870.40266370268
2888,123080.33023313366
2889,45938.37467663228
2890,79860.26390849384
2891,137658.08376465988
2892,35065.127236339744
2893,70916.40176971265
2894,51160.0165471651
2895,321709.9710295959
2896,278142.8925208916
2897,196373.20850314168
2898,146094.57525263328
2899,207462.97812199505
2900,158916.94732581443
2901,192388.30259570002
2902,180174.04592690393
2903,355758.3343626383
2904,366608.18384952046
2905,103048.30421263477
2906,196635.80771226453
2907,109085.39522387568
2908,133319.00872758174
2909,133991.13707117323
2910,77934.06956157016
2911,82952.89049495857
2912,152490.08111890635
2913,79595.19020484295
2914,78524.79500577765
2915,81815.86727212546
2916,84459.28294906633
2917,170461.30611131282
2918,117120.14316406836
2919,222274.9204030471
